,tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
38,883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,Miniature_Pinscher,0.299603,True,Kelpie,0.0630203,True,3559,22269
39,883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,Golden_Retriever,0.943082,True,Labrador_Retriever,0.032409,True,Kuvasz,0.00550072,True,10336,46741
40,883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,Chow,0.987997,True,Tibetan_Mastiff,0.00709872,True,Newfoundland,0.00214033,True,3802,22932
41,883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,Golden_Retriever,0.949562,True,Labrador_Retriever,0.045947900000000014,True,Kuvasz,0.00247094,True,6900,37810
42,882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_Dog,0.466778,True,Siberian_Husky,0.406044,True,Dingo,0.07341439999999999,False,4086,24358
43,882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_Retriever,0.85005,True,Chesapeake_Bay_Retriever,0.074257,True,Flat_Coated_Retriever,0.015579399999999997,True,5086,28810
44,882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,6303,28327
45,882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,Golden_Retriever,0.762211,True,Labrador_Retriever,0.0989849,True,Cocker_Spaniel,0.0171995,True,12013,45745
46,882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,Web_Site,0.949591,False,Dhole,0.0173258,False,Golden_Retriever,0.00694063,True,5162,29843
47,881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_Retriever,0.278966,True,Koala,0.12701700000000002,False,3516,24708
48,881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_Hound,0.25000300000000003,True,Golden_Retriever,0.16073900000000002,True,11026,51390
49,881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_Cat,0.114854,False,16564,50326
50,881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,Tusker,0.473303,False,Indian_Elephant,0.245646,False,Ibex,0.0556607,False,5328,23462
51,880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,Street_Sign,0.251801,False,Umbrella,0.115123,False,Traffic_Light,0.0695338,False,2871,17288
52,880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_Terrier,0.0613929,True,Chihuahua,0.0337257,True,3957,21667
53,880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,Golden_Retriever,0.913255,True,Labrador_Retriever,0.0263286,True,Cocker_Spaniel,0.00937082,True,6500,28997
54,880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,Meerkat,0.104256,False,Clumber,0.0525803,True,4398,27561
55,880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,Miniature_Pinscher,0.120298,True,Rhodesian_Ridgeback,0.106395,True,Beagle,0.106073,True,4506,28085
56,879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,Basset,0.813507,True,Beagle,0.146654,True,Cocker_Spaniel,0.00948502,True,3615,22609
57,879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_Short_Haired_Pointer,0.479896,True,Vizsla,0.124353,True,Bath_Towel,0.0733202,False,3300,23778
58,879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_Springer,0.383404,True,Boston_Bull,0.134967,True,Cardigan,0.110481,True,45655,107834
59,879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Tricycle,0.663601,False,Labrador_Retriever,0.0334961,True,Pembroke,0.0188266,True,3239,17061
60,879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,Steven,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,Tabby,0.311861,False,Window_Screen,0.169123,False,Egyptian_Cat,0.132932,False,4890,22978
61,879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,Vizsla,0.960513,True,Miniature_Pinscher,0.00943065,True,American_Staffordshire_Terrier,0.0087113,True,2793,19265
62,878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_Greyhound,0.734684,True,Whippet,0.15048699999999998,True,Ibizan_Hound,0.0397246,True,4282,19708
63,878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,"https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,Basset,0.32042,True,Collie,0.215975,True,Appenzeller,0.12850699999999998,True,1338,7890
64,878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_Bulldog,0.839097,True,Boston_Bull,0.07879939999999999,True,Toy_Terrier,0.0152434,True,7118,42743
65,877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,10,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_Retriever,0.8379559999999999,True,Labrador_Retriever,0.0620342,True,Weimaraner,0.0405991,True,19908,81450
66,877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12,10,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,Basset,0.995368,True,Welsh_Springer_Spaniel,0.00193621,True,Bathtub,0.000467919,False,3973,23188
67,877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",13,10,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,True,Italian_Greyhound,0.0904973,True,Golden_Retriever,0.0794058,True,5377,27835
68,877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12,10,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,True,Cardigan,0.0686982,True,Basenji,8.17379e-05,True,5829,27661
69,876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12,10,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,0.575751,True,Redbone,0.24097,True,Tibetan_Mastiff,0.08893480000000001,True,3493,21069
70,876484053909872640,2017-06-18 16:57:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13,10,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,Golden_Retriever,0.874566,True,Irish_Terrier,0.0373542,True,Chow,0.016723599999999998,True,2499,19086
71,876120275196170240,2017-06-17 16:52:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876120275196170240/photo/1,13,10,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_Mountain_Dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_Dog,0.0949327,True,4872,28392
72,875747767867523072,2017-06-16 16:11:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875747767867523072/photo/1,13,10,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_Retriever,0.799551,True,Chesapeake_Bay_Retriever,0.179975,True,Vizsla,0.0046176,True,4478,25710
73,875144289856114688,2017-06-15 00:13:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875144289856114688/video/1,13,10,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_Husky,0.245048,True,Pembroke,0.223716,True,Dingo,0.160753,False,5114,22346
74,875021211251597312,2017-06-14 16:04:48+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12,10,None,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_White_Terrier,0.7143189999999999,True,Siberian_Husky,0.0919133,True,Great_Pyrenees,0.0460382,True,4895,25948
75,874680097055178752,2017-06-13 17:29:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12,10,Cash,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_Retriever,0.836052,True,Staffordshire_Bullterrier,0.0470691,True,Beagle,0.0360071,True,4825,28371
